Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-03-23,4.54499,4.70418,4.54499,4.55942,2500.4691892982
2017-03-24,4.69688,4.69688,4.55942,4.55942,2782.196756878
2017-03-28,4.55942,4.69688,4.55942,4.69688,248.84108109193
2017-03-29,4.69688,4.74039,4.55942,4.74039,7767.7881084467
2017-03-30,4.61733,4.74039,4.61733,4.74039,1383.4248649252
2017-03-31,4.74039,4.74039,4.74039,4.74039,7.673513513848
2017-04-03,4.74039,4.84886,4.74039,4.84886,429.71675677549
2017-04-04,4.83445,4.83445,4.35671,4.64635,9580.9297301474
2017-04-05,4.71869,4.84156,4.62445,4.76211,5419.6929732092
2017-04-06,4.60283,4.81994,4.60283,4.81994,1589.5135135828
2017-04-07,4.81273,4.81273,4.49428,4.49428,357.36648650206
2017-04-10,4.52329,4.52329,4.50888,4.50888,1755.0421622387
2017-04-11,4.58122,4.77652,4.58122,4.77652,1795.6021622404
2017-04-12,4.47265,4.66805,4.47265,4.66805,277.34270271479
2017-04-13,4.66805,4.68967,4.47265,4.47265,2901.6843244508
2017-04-18,4.63184,4.63184,4.55942,4.55942,11054.244324806
2017-04-19,4.48708,4.66805,4.47265,4.66805,5388.9989191538
2017-04-21,4.47265,4.47265,4.46526,4.46526,9078.8627030984
2017-04-25,4.47265,4.58833,4.47265,4.58833,2100.3502703618
2017-04-26,4.58122,4.58122,4.58122,4.58122,234.5902702805
2017-04-27,4.41474,4.55211,4.37851,4.55211,531.66486488804
2017-05-02,4.58833,4.58833,4.58833,4.58833,633.61297300059
2017-05-05,4.37851,4.55942,4.37851,4.55942,568.93621624102
2017-05-08,4.55211,4.55211,4.55211,4.55211,276.24648649853
2017-05-10,4.41474,4.41474,4.37851,4.37851,4265.3772974832
2017-05-11,4.37851,4.45095,4.37851,4.45095,690.61621624632
2017-05-12,4.50149,4.55942,4.45095,4.45095,4186.4497299122
2017-05-15,4.47265,4.47265,4.47265,4.47265,3012.4021622935
2017-05-16,4.47265,4.50149,4.47265,4.47265,7044.2854057125
2017-05-17,4.45095,4.45095,4.45095,4.45095,449.44864866824
2017-05-18,4.3424,4.45095,4.29888,4.45095,2282.3221622616
2017-05-19,4.38572,4.43644,4.24816,4.24816,3143.9481082452
2017-05-22,4.28437,4.28437,4.27717,4.27717,207.1848648739
2017-05-23,4.43644,4.43644,4.3641,4.3641,702.67459462522
2017-05-25,4.43644,4.43644,4.3424,4.3424,4561.3556758745
2017-05-26,4.30609,4.43644,4.28437,4.43644,1383.4248649252
2017-05-30,4.28437,4.42915,4.27717,4.42915,2433.6000001061
2017-05-31,4.42915,4.42915,4.42915,4.42915,890.12756760637
2017-06-01,4.40743,4.41474,4.40743,4.41474,453.8335135333
2017-06-02,4.29176,4.42915,4.29176,4.42915,277.34270271479
2017-06-06,4.42194,4.42194,4.42194,4.42194,180.87567568356
2017-06-08,4.30609,4.42194,4.30609,4.42194,332.15351352799
2017-06-09,4.42915,4.42915,4.41474,4.42915,1460.1600000636
2017-06-12,4.42915,4.42915,4.37851,4.37851,689.52000003006
2017-06-13,4.38572,4.38572,4.38572,4.38572,1132.3913514007
2017-06-14,4.3641,4.42915,4.3496,4.42915,417.65837839658
2017-06-16,4.41474,4.41474,4.41474,4.41474,207.1848648739
2017-06-19,4.43644,4.44365,4.3424,4.44365,590.8605405663
2017-06-22,4.44365,4.55211,4.44365,4.55211,2230.8000000972
2017-06-26,4.40743,4.40743,4.40743,4.40743,412.17729731526
2017-06-27,4.41474,4.41474,4.41474,4.41474,412.17729731526
2017-06-28,4.41474,4.41474,4.41474,4.41474,1242.0129730271
2017-06-29,4.41474,4.41474,4.41474,4.41474,3479.3902704219
2017-07-03,4.45095,4.45095,4.45095,4.45095,207.1848648739
2017-07-04,4.48708,4.55942,4.41474,4.55942,14361.528649275
2017-07-05,4.41474,4.42194,4.41474,4.41474,9213.6972976989
2017-07-06,4.41474,4.42194,4.41474,4.41474,4756.4821623695
2017-07-07,4.41474,4.41474,4.41474,4.41474,4766.3481083159
2017-07-10,4.41474,4.41474,4.41474,4.41474,2778.9081082292
2017-07-11,4.55942,4.55942,4.55942,4.55942,1.096216216264
2017-07-12,4.41474,4.41474,4.41474,4.41474,5886.6810813377
2017-07-13,4.52785,4.60329,4.52785,4.60329,695.00108111138
2017-07-14,4.58814,4.58814,4.4826,4.56561,1699.1351352092
2017-07-17,4.53542,4.53542,4.23356,4.30143,11078.361081564
2017-07-18,4.40716,4.40716,4.30143,4.30143,442.87135137066
2017-07-20,4.37697,4.37697,4.37697,4.37697,462.60324326341
2017-07-24,4.37697,4.37697,4.37697,4.37697,144.70054054685
2017-07-25,4.37697,4.45241,4.3392,4.45241,631.42054056806
2017-07-26,4.3392,4.3392,4.3392,4.3392,132.64216216794
2017-07-27,4.41474,4.47512,4.41474,4.47512,795.85297300766
2017-07-28,4.4826,4.49017,4.4826,4.49017,2262.5902703689
2017-07-31,4.52785,4.52785,4.49017,4.49017,1363.6929730324
2017-08-04,4.3392,4.52028,4.3392,4.52028,133.73837838421
2017-08-08,4.5128,4.5128,4.38454,4.5128,143.60432433058
2017-08-11,4.41474,4.41474,4.38454,4.38454,622.65081083795
2017-08-14,4.49765,4.49765,4.49765,4.49765,1.096216216264
2017-08-16,4.45241,4.49765,4.45241,4.49765,1529.2216216883
2017-08-17,4.4826,4.4826,4.4826,4.4826,896.70486490395
2017-08-21,4.52785,4.52785,4.52785,4.52785,1.096216216264
2017-08-23,4.52028,4.52028,4.52028,4.52028,76.73513513848
2017-08-24,4.49017,4.52028,4.49017,4.52028,1112.659459508
2017-08-25,4.45241,4.52028,4.45241,4.52028,801.33405408898
2017-08-28,4.4826,4.4826,4.4826,4.4826,65.77297297584
2017-08-29,4.50522,4.52028,4.50522,4.52028,1325.3254054632
2017-08-31,4.49017,4.49017,4.49017,4.49017,132.64216216794
2017-09-01,4.52028,4.52028,4.52028,4.52028,1283.6691892451
2017-09-04,4.46746,4.47512,4.46746,4.47512,1125.8140541031
2017-09-06,4.49017,4.49017,4.49017,4.49017,518.51027029287
2017-09-07,4.49017,4.49017,4.49017,4.49017,1391.098378439
2017-09-08,4.46746,4.46746,4.46746,4.46746,53.714594596936
2017-09-12,4.46746,4.47512,4.46746,4.47512,681.84648651621
2017-09-13,4.52028,4.52028,4.52028,4.52028,1.096216216264
2017-09-20,4.46746,4.49017,4.46746,4.49017,490.00864867001
2017-09-26,4.49017,4.49017,4.49017,4.49017,132.64216216794
2017-09-27,4.49017,4.52028,4.49017,4.52028,760.77405408722
2017-09-28,4.46746,4.46746,4.45998,4.45998,747.61945949205
2017-09-29,4.49017,4.49017,4.49017,4.49017,5.48108108132
2017-10-03,4.49017,4.49017,4.49017,4.49017,266.38054055215
2017-10-04,4.49017,4.49017,4.49017,4.49017,40.560000001768
2017-10-06,4.45998,4.45998,4.45241,4.45241,128.25729730289
2017-10-09,4.45241,4.45241,4.45241,4.45241,223.62810811786
2017-10-18,4.41474,4.41474,4.41474,4.41474,357.36648650206
2017-10-23,4.41474,4.41474,4.41474,4.41474,450.5448648845
2017-10-24,4.39211,4.39211,4.39211,4.39211,1556.6270270949
2017-10-26,4.38454,4.38454,4.32414,4.32414,2584.8778379505
2017-10-27,4.30143,4.30143,4.17317,4.30143,3742.4821623253
2017-10-31,4.18823,4.30143,4.18823,4.18823,2650.6508109264
2017-11-02,4.18823,4.18823,4.15055,4.18823,2783.2929730943
2017-11-03,4.15812,4.18823,4.15055,4.18823,1063.3297297761
2017-11-06,4.309,4.309,4.309,4.309,132.64216216794
2017-11-07,4.12036,4.18823,4.08268,4.08268,13476.88216275
2017-11-08,3.99209,3.99209,3.98452,3.98452,11197.848649137
2017-11-09,4.06006,4.06006,4.06006,4.06006,23.020540541544
2017-11-10,3.92413,3.92413,3.92413,3.92413,1534.7027027696
2017-11-13,3.92413,4.06006,3.92413,4.06006,6825.0421624597
2017-11-14,3.92413,4.06006,3.92413,4.06006,1191.587027079
2017-11-15,4.06006,4.11287,3.94676,3.94676,3619.7059461037
2017-11-16,3.99967,4.39958,3.99967,4.21842,20130.914595472
2017-11-17,4.309,4.52028,4.309,4.44492,148891.37514163
2017-11-20,4.3392,4.43727,4.3392,4.43727,39754.281082814
2017-11-21,4.46746,4.46746,4.29395,4.29395,2584.8778379505
2017-11-22,4.23356,4.31649,4.23356,4.30143,268.57297298468
2017-11-23,4.23356,4.23356,4.23356,4.23356,655.53729732587
2017-11-24,4.31649,4.31649,4.1354,4.1354,401.21513515262
2017-11-27,4.1354,4.32414,4.11287,4.18823,11690.049730239
2017-11-28,4.1354,4.18823,4.08268,4.18823,3977.0724326058
2017-11-29,4.09016,4.09016,4.09016,4.09016,1325.3254054632
2017-12-01,4.08268,4.08268,3.99967,3.99967,396.83027028757
2017-12-04,4.18823,4.18823,4.18823,4.18823,2608.9945947083
2017-12-06,4.31649,4.32414,4.09773,4.24862,4162.3329731544
2017-12-07,4.24862,4.26376,4.10522,4.26376,10717.705946413
2017-12-08,4.10522,4.1958,4.0751,4.1958,1865.7600000813
2017-12-11,4.01472,4.1958,4.01472,4.1958,73.446486489688
2017-12-12,4.03735,4.0751,3.99967,4.0751,2602.4172974107
2017-12-18,3.88637,4.03735,3.88637,4.03735,219.2432432528
2017-12-19,3.88637,4.03735,3.88637,4.03735,28.501621622864
2017-12-20,3.88637,4.03735,3.88637,4.03735,133.73837838421
2017-12-21,3.99967,3.99967,3.88637,3.88637,1986.3437838704
2017-12-22,3.89403,3.94676,3.89403,3.94676,1864.6637838651
2017-12-27,3.93171,3.93171,3.63742,3.70529,43987.868110026
2017-12-28,3.81102,3.99209,3.71295,3.71295,2121.1783784708
2017-12-29,3.71295,3.81102,3.71295,3.71295,4717.018378584
2018-01-03,3.88637,3.88637,3.88637,3.88637,1.096216216264
2018-01-04,3.88637,3.9619,3.88637,3.9619,4772.9254056135
2018-01-05,3.9619,4.3392,3.9619,4.3392,2491.6994595681
2018-01-08,4.0751,4.11287,3.9619,3.9619,4213.8551353188
2018-01-09,3.99967,3.99967,3.99967,3.99967,2584.8778379505
2018-01-12,4.0751,4.11287,3.99967,3.99967,663.21081083972
2018-01-16,3.99967,3.99967,3.92413,3.9619,4203.9891893724
2018-01-17,3.88637,3.92413,3.88637,3.88637,1815.3340541332
2018-01-18,3.88637,3.88637,3.88637,3.88637,25403.714595702
2018-01-19,3.9619,3.9619,3.9619,3.9619,621.55459462169
2018-01-23,3.99967,3.99967,3.99967,3.99967,198.41513514378
2018-01-24,3.99967,4.03735,3.88637,4.03735,3677.8054055657
2018-01-25,3.99967,3.99967,3.99967,3.99967,132.64216216794
2018-01-29,3.81102,3.84869,3.77325,3.84869,13518.538378968
2018-01-30,3.84869,3.84869,3.84869,3.84869,5301.3016218527
2018-02-01,3.9619,3.9619,3.9619,3.9619,266.38054055215
2018-02-02,3.9619,3.9619,3.84869,3.84869,881.35783787626
2018-02-05,3.92413,3.92413,3.92413,3.92413,132.64216216794
2018-02-06,3.84869,3.84869,3.4714,3.66762,5529.3145948356
2018-02-07,3.77325,4.11287,3.77325,4.11287,15493.920000675
2018-02-08,3.74305,3.84869,3.74305,3.84869,986.5945946376
2018-02-09,3.74305,3.88637,3.74305,3.88637,650.05621624455
2018-02-12,3.77325,4.11287,3.77325,4.11287,13731.204324923
2018-02-13,4.11287,4.11287,4.11287,4.11287,1125.8140541031
2018-02-14,4.0751,4.0751,3.92413,3.92413,1733.1178379134
2018-02-15,4.03735,4.03735,4.03735,4.03735,396.83027028757
2018-02-16,3.84869,3.84869,3.84869,3.84869,1909.6086487319
2018-02-20,3.88637,4.11287,3.88637,4.11287,2174.8929730678
2018-02-21,3.84869,3.92413,3.81102,3.81102,542.62702705068
2018-02-22,3.9619,3.9619,3.9619,3.9619,529.47243245551
2018-02-23,3.9619,3.99967,3.88637,3.88637,4325.6691893777
2018-02-26,3.88637,3.9619,3.77325,3.9619,1061.1372973436
2018-02-28,3.77325,3.88637,3.77325,3.88637,3368.6724325793
2018-03-06,3.81102,3.81102,3.81102,3.81102,2582.685405518
2018-03-08,3.92413,3.92413,3.81102,3.81102,662.11459462346
2018-03-09,3.92413,3.92413,3.92413,3.92413,860.52972976724
2018-03-12,3.88637,3.88637,3.88637,3.88637,198.41513514378
2018-03-13,3.92413,3.92413,3.81102,3.81102,1815.3340541332
2018-03-14,3.77325,3.77325,3.77325,3.77325,1155.4118919423
2018-03-15,3.88637,3.88637,3.88637,3.88637,462.60324326341
2018-03-16,3.77325,3.77325,3.77325,3.77325,24.116756757808
2018-03-20,3.77325,3.77325,3.77325,3.77325,396.83027028757
2018-03-23,3.77325,3.84869,3.72801,3.84869,22266.343784754
2018-03-26,3.84869,3.9619,3.84869,3.9619,42087.029191024
2018-03-27,4.03735,4.03735,4.03735,4.03735,5082.0583785999
2018-03-29,4.03735,4.03735,4.03735,4.03735,10600.410811273
2018-04-04,3.88637,4.03735,3.88637,4.03735,67.965405408368
2018-04-06,3.88637,3.88637,3.88637,3.88637,2118.9859460383
2018-04-09,3.88637,3.88637,3.88637,3.88637,2251.6281082063
2018-04-13,3.77325,3.92413,3.77325,3.92413,52.618378380672
2018-04-17,3.77325,3.77325,3.74305,3.74305,7172.5427030154
2018-04-18,3.88637,3.88637,3.88637,3.88637,1.096216216264
2018-04-20,3.74305,3.88637,3.74305,3.88637,32.88648648792
2018-04-23,3.77325,3.77325,3.77325,3.77325,529.47243245551
2018-04-24,3.74305,3.74305,3.74305,3.74305,1593.8983784479
2018-04-25,3.84869,3.84869,3.84869,3.84869,396.83027028757
2018-05-08,3.74305,3.74305,3.74305,3.74305,158.95135135828
2018-05-09,3.74305,3.84869,3.74305,3.84869,322.28756758162
2018-05-14,3.71295,3.71295,3.71295,3.71295,92.082162166176
2018-05-15,3.74305,3.74305,3.74305,3.74305,409.98486488274
2018-05-17,3.77325,3.77325,3.77325,3.77325,354.07783785327
2018-05-18,3.77325,3.88637,3.77325,3.88637,623.74702705422
2018-05-23,3.84869,3.84869,3.84869,3.84869,345.30810812316
2018-05-24,3.81102,3.81102,3.77325,3.77325,1015.0962162605
2018-05-30,3.72801,3.72801,3.69781,3.69781,2670.3827028191
2018-06-01,3.69781,3.69781,3.59208,3.59208,4729.0767569629
2018-06-04,3.62228,3.62228,3.62228,3.62228,5387.9027029376
2018-06-05,3.59208,3.74305,3.59208,3.74305,4373.9027028934
2018-06-06,3.74305,3.75811,3.62228,3.75811,1334.0951351933
2018-06-08,3.77325,3.77325,3.77325,3.77325,28.501621622864
2018-06-12,3.63742,3.63742,3.63742,3.63742,31.790270271656
2018-06-13,3.66762,3.66762,3.63742,3.63742,503.16324326518
2018-06-18,3.63742,3.63742,3.60714,3.60714,435.19783785681
2018-06-19,3.59208,3.59208,3.59208,3.59208,1986.3437838704
2018-06-29,3.59208,3.65256,3.59208,3.65256,4831.0248650754
2018-07-02,3.65256,3.72801,3.65256,3.72801,29154.966487757
2018-07-09,3.69781,3.69781,3.51664,3.54684,6990.5708111155
2018-07-11,3.54684,3.72801,3.51664,3.51664,23027.117838842
2018-07-12,3.51664,3.51664,3.51664,3.51664,2118.9859460383
2018-07-13,3.54684,3.54684,3.54684,3.54684,17.539459460224
2018-07-16,3.54684,3.54684,3.45626,3.45626,3462.947027178
2018-07-17,3.45626,3.4714,3.45626,3.4714,1423.9848649269
2018-07-19,3.4714,3.4714,3.4714,3.4714,237.87891892929
2018-07-23,3.53178,3.53178,3.39595,3.39595,11485.057297798
2018-07-24,3.30537,3.3809,3.29032,3.30537,4263.1848650507
2018-07-25,3.30537,3.54684,3.30537,3.30537,93205.783787847
2018-07-26,3.32051,3.32051,3.16954,3.16954,8540.6205409128
2018-07-27,3.18459,3.50159,3.01866,3.39595,331835.61082528
2018-07-30,3.45626,3.54684,3.3809,3.53178,26294.938379525
2018-07-31,3.411,3.62228,3.3809,3.62228,4590.9535137136
2018-08-01,3.62228,3.68276,3.62228,3.62228,3458.5621623129
2018-08-02,3.63742,3.69781,3.57703,3.69781,1472.2183784426
2018-08-03,3.69781,3.74305,3.69781,3.74305,200.60756757631
2018-08-06,3.74305,3.74305,3.57703,3.57703,4748.8086488556
2018-08-07,3.57703,3.68276,3.57703,3.68276,2477.4486487566
2018-08-08,3.68276,3.68276,3.68276,3.68276,1474.4108108751
2018-08-09,3.65256,3.65256,3.62228,3.62228,2054.3091892787
2018-08-10,3.65256,3.65256,3.4714,3.62228,8444.1535138816
2018-08-13,3.62228,3.62228,3.47933,3.47933,3034.3264866188
2018-08-14,3.46346,3.60641,3.46346,3.60641,2770.1383784991
2018-08-16,3.57466,3.60641,3.57466,3.60641,75.638918922216
2018-08-20,3.47933,3.5587,3.39987,3.54291,8667.7816219994
2018-08-22,3.51108,3.54291,3.39987,3.54291,985.49837842134
2018-08-24,3.46346,3.46346,3.46346,3.46346,112.91027027519
2018-08-27,3.46346,3.46346,3.46346,3.46346,462.60324326341
2018-08-28,3.46346,3.52695,3.39987,3.52695,1384.5210811414
2018-08-29,3.4952,3.4952,3.4952,3.4952,879.16540544373
2018-08-30,3.54291,3.54291,3.54291,3.54291,62.484324327048
2018-08-31,3.54291,3.54291,3.54291,3.54291,2167.2194595539
2018-09-03,3.57466,3.57466,3.54291,3.54291,440.67891893813
2018-09-04,3.54291,3.54291,3.54291,3.54291,553.58918921332
2018-09-05,3.52695,3.52695,3.43163,3.51108,2909.3578379647
2018-09-06,3.4475,3.51108,3.4475,3.51108,1044.6940540996
2018-09-07,3.51108,3.51108,3.51108,3.51108,8.769729730112
2018-09-10,3.43163,3.43163,3.33638,3.33638,5638.936216462
2018-09-11,3.33638,3.35226,3.33638,3.35226,472.46918920978
2018-09-12,3.33638,3.33638,3.33638,3.33638,378.19459461108
2018-09-13,3.25693,3.32051,3.25693,3.32051,655.53729732587
2018-09-14,3.25693,3.25693,3.19335,3.20922,7977.1654057531
2018-09-17,3.19335,3.19335,3.0504,3.17747,18055.777298084
2018-09-19,3.17747,3.17747,3.17747,3.17747,550.30054056453
2018-09-20,3.22509,3.22509,3.22509,3.22509,313.5178378515
2018-09-21,3.08215,3.384,3.08215,3.384,7745.8637841214
2018-09-24,3.39987,3.4475,3.39987,3.4475,779.4097297637
2018-09-25,3.4475,3.4475,3.4475,3.4475,577.70594597113
2018-09-26,3.4475,3.4475,3.32051,3.32051,563.4551351597
2018-09-27,3.33638,3.33638,3.32051,3.32051,2687.9221622793
2018-09-28,3.28867,3.28867,3.20922,3.20922,5835.1589191733
2018-10-03,3.28867,3.28867,3.28867,3.28867,773.92864868238
2018-10-04,3.28867,3.4475,3.28867,3.36813,2762.4648649853
2018-10-05,3.35226,3.35226,3.35226,3.35226,6.577297297584
2018-10-08,3.35226,3.36813,3.35226,3.36813,1252.9751351898
2018-10-09,3.36813,3.36813,3.36813,3.36813,2.192432432528
2018-10-10,3.35226,3.36813,3.35226,3.36813,7164.8691895015
2018-10-22,3.33638,3.33638,3.33638,3.33638,881.35783787626
2018-10-23,3.32051,3.4952,3.32051,3.4952,5540.2767569983
2018-10-29,3.28867,3.28867,3.28867,3.28867,1888.7805406229
2018-10-30,3.22509,3.47933,3.22509,3.47933,10115.883243684
2018-10-31,3.27272,3.47933,3.27272,3.47933,5477.7924326712
2018-11-06,3.25693,3.33638,3.25693,3.33638,9605.0464869052
2018-11-08,3.25693,3.25693,3.25693,3.25693,2139.8140541473
2018-11-09,3.24096,3.24096,3.24096,3.24096,1535.7989189859
2018-11-13,3.28867,3.28867,3.28867,3.28867,127.16108108662
2018-11-15,3.20922,3.28867,3.17747,3.28867,1259.5524324873
2018-11-16,3.28867,3.28867,3.17747,3.25693,7272.2983786954
2018-11-19,3.17747,3.24096,3.1616,3.1616,211604.80865787
2018-11-20,3.28867,3.28867,3.14564,3.14564,11832.557838354
2018-11-21,3.14564,3.14564,3.09802,3.12976,4537.2389191167
2018-11-22,3.11389,3.11389,3.11389,3.11389,810.1037838191
2018-11-23,3.1616,3.19335,3.11389,3.11389,2958.6875676965
2018-11-26,3.12976,3.19335,3.11389,3.19335,3901.4335136836
2018-11-27,3.19335,3.19335,3.11389,3.17747,6498.369730013
2018-11-28,3.14564,3.17747,3.14564,3.17747,1524.8367568232
2018-11-29,3.17747,3.47933,3.17747,3.47933,8705.0529733524
2018-11-30,3.47933,3.4952,3.33638,3.47933,2585.9740541668
2018-12-04,3.4475,3.52695,3.41575,3.52695,4989.9762164337
2018-12-06,3.4475,3.4475,3.4475,3.4475,25.212972974072
2018-12-07,3.4952,3.51108,3.4952,3.51108,554.68540542958
2018-12-10,3.51108,3.51108,3.51108,3.51108,583.18702705245
2018-12-11,3.51108,3.5587,3.47933,3.5587,3713.9805407024
2018-12-12,3.4952,3.73348,3.41575,3.57466,7265.7210813978
2018-12-19,3.4952,3.57466,3.4952,3.57466,578.80216218739
2018-12-21,3.41575,3.57466,3.41575,3.41575,1201.4529730253
2018-12-27,3.43163,3.43163,3.43163,3.43163,256.51459460578
2018-12-28,3.43163,3.57466,3.43163,3.57466,144.70054054685
2019-01-02,3.41575,3.57466,3.41575,3.4952,3710.6918920536
2019-01-03,3.41575,3.41575,3.41575,3.41575,237.87891892929
2019-01-04,3.41575,3.41575,3.41575,3.41575,251.03351352446
2019-01-11,3.43163,3.43163,3.43163,3.43163,195.12648649499
2019-01-14,3.4952,3.4952,3.4952,3.4952,1016.1924324767
2019-01-15,3.4952,3.4952,3.4952,3.4952,571.12864867354
2019-01-17,3.4952,3.4952,3.4952,3.4952,15.347027027696
2019-01-18,3.4952,3.4952,3.4952,3.4952,282.82378379611
2019-01-22,3.46346,3.47933,3.46346,3.47933,942.74594598704
2019-01-23,3.4475,3.4475,3.43163,3.43163,630.3243243518
2019-01-24,3.4952,3.4952,3.4952,3.4952,3321.5351352799
2019-01-29,3.57466,3.57466,3.41575,3.41575,6358.0540543312
2019-01-31,3.4952,3.4952,3.4952,3.4952,503.16324326518
2019-02-01,3.4952,3.4952,3.4952,3.4952,314.61405406777
2019-02-04,3.5587,3.5587,3.5587,3.5587,62.484324327048
2019-02-05,3.46346,3.46346,3.46346,3.46346,74.542702705952
2019-02-07,3.41575,3.41575,3.41575,3.41575,251.03351352446
2019-02-08,3.39987,3.39987,3.39987,3.39987,2660.5167568727
2019-02-12,3.41575,3.41575,3.41575,3.41575,1032.6356757207
2019-02-13,3.384,3.384,3.33638,3.33638,5011.900540759
2019-02-18,3.35226,3.4475,3.35226,3.4475,1527.0291892558
2019-02-19,3.33638,3.33638,3.30455,3.33638,4847.4681083194
2019-02-20,3.41575,3.41575,3.41575,3.41575,70.157837840896
2019-02-25,3.25693,3.39987,3.25693,3.39987,985.49837842134
2019-02-27,3.30455,3.30455,3.17747,3.17747,13801.362162764
2019-02-28,3.17747,3.17747,3.17747,3.17747,2899.4918920183
2019-03-01,3.17747,3.17747,3.17747,3.17747,1290.2464865427
2019-03-04,3.25693,3.33638,3.25693,3.33638,18882.324325147
2019-03-05,3.39987,3.41575,3.39987,3.41575,1636.6508108822
2019-03-08,3.41575,3.41575,3.41575,3.41575,265.28432433589
2019-03-11,3.41575,3.41575,3.41575,3.41575,23.020540541544
2019-03-15,3.33638,3.41575,3.28867,3.41575,379.29081082734
2019-03-18,3.41575,3.41575,3.41575,3.41575,127.16108108662
2019-03-19,3.33638,3.33638,3.25693,3.25693,8185.4464868433
2019-03-20,3.25693,3.25693,3.25693,3.25693,1432.754594657
2019-03-25,3.33638,3.33638,3.33638,3.33638,243.36000001061
2019-03-26,3.33638,3.41575,3.33638,3.41575,13709.280000598
2019-03-27,3.41575,3.4952,3.32051,3.4952,8330.1470273901
2019-03-28,3.51108,3.5587,3.4952,3.5587,4161.2367569381
2019-03-29,3.57466,3.65411,3.5587,3.65411,5100.6940542764
2019-04-01,3.63824,3.65411,3.63824,3.63824,818.87351354921
2019-04-02,3.66999,3.66999,3.66999,3.66999,661.01837840719
2019-04-03,3.66999,3.66999,3.52695,3.60641,313.5178378515
2019-04-08,3.52695,3.66999,3.51108,3.66999,18507.418379185
2019-04-12,3.66999,3.66999,3.66999,3.66999,713.63675678786
2019-04-16,3.59044,3.59044,3.59044,3.59044,290.49729730996
